DAY,VOLUME_USD
2022-03-12 00:00:00.000,19710098.68
2022-03-13 00:00:00.000,21190611.07
2022-03-14 00:00:00.000,39116785.45
2022-03-15 00:00:00.000,36525752.88
2022-03-16 00:00:00.000,58068581.11
2022-03-17 00:00:00.000,28796873.75
2022-03-18 00:00:00.000,44527608.61
2022-03-19 00:00:00.000,29864341.8
2022-03-20 00:00:00.000,30345686.96
2022-03-21 00:00:00.000,44858267.45
2022-03-22 00:00:00.000,47081446.52
2022-03-23 00:00:00.000,45404082.41
2022-03-24 00:00:00.000,55241620.57
2022-03-25 00:00:00.000,52622030.59
2022-03-26 00:00:00.000,21114302.39
2022-03-27 00:00:00.000,38379676.66
2022-03-28 00:00:00.000,61675079.19
2022-03-29 00:00:00.000,92492504.06
2022-03-30 00:00:00.000,69179429.19
2022-03-31 00:00:00.000,99345718.54
2022-04-01 00:00:00.000,83805223.32
2022-04-02 00:00:00.000,69989840.43
2022-04-03 00:00:00.000,67553644.5
2022-04-04 00:00:00.000,75179314.11
2022-04-05 00:00:00.000,58258321.35
2022-04-06 00:00:00.000,86418473.53
2022-04-07 00:00:00.000,46922225.13
2022-04-08 00:00:00.000,72517838.81
2022-04-09 00:00:00.000,29493179.96
2022-04-10 00:00:00.000,30060808.66
2022-04-11 00:00:00.000,76977420.37
2022-04-12 00:00:00.000,70115201.62
2022-04-13 00:00:00.000,49221230.41
2022-04-14 00:00:00.000,38587791.66
2022-04-15 00:00:00.000,25503979.02
2022-04-16 00:00:00.000,22416803.8
2022-04-17 00:00:00.000,24728822.67
2022-04-18 00:00:00.000,37556920.96
2022-04-19 00:00:00.000,42200107.21
2022-04-20 00:00:00.000,44474355.45
2022-04-21 00:00:00.000,41569879.46
2022-04-22 00:00:00.000,34820627.73
2022-04-23 00:00:00.000,24644126.69
2022-04-24 00:00:00.000,23745140.89
2022-04-25 00:00:00.000,45370808.88
2022-04-26 00:00:00.000,35732901.91
2022-04-27 00:00:00.000,30592805.58
2022-04-28 00:00:00.000,33441721.26
2022-04-29 00:00:00.000,29342394.97
2022-04-30 00:00:00.000,28937924.61
2022-05-01 00:00:00.000,27384157.8
2022-05-02 00:00:00.000,43384834.22
2022-05-03 00:00:00.000,34720923.94
2022-05-04 00:00:00.000,40800300.44
2022-05-05 00:00:00.000,51295261.2
2022-05-06 00:00:00.000,42933888.87
2022-05-07 00:00:00.000,23873027.18
2022-05-08 00:00:00.000,35633633.83
2022-05-09 00:00:00.000,84990875.17
2022-05-10 00:00:00.000,76413115.17
2022-05-11 00:00:00.000,141749397.87
2022-05-12 00:00:00.000,138113221.76
2022-05-13 00:00:00.000,49106010.44
2022-05-14 00:00:00.000,23504294.07
2022-05-15 00:00:00.000,31372624.77
2022-05-16 00:00:00.000,33679380.44
2022-05-17 00:00:00.000,22483803.05
2022-05-18 00:00:00.000,23163332.2
2022-05-19 00:00:00.000,30725449.95
2022-05-20 00:00:00.000,20781666.56
2022-05-21 00:00:00.000,11262081.53
2022-05-22 00:00:00.000,13556417.83
2022-05-23 00:00:00.000,23535339.91
2022-05-24 00:00:00.000,16158287.51
2022-05-25 00:00:00.000,20095438.16
2022-05-26 00:00:00.000,30622654.97
2022-05-27 00:00:00.000,31655111.83
2022-05-28 00:00:00.000,13586257.3
2022-05-29 00:00:00.000,10282868.01
2022-05-30 00:00:00.000,25392898.92
2022-05-31 00:00:00.000,23473644.19
2022-06-01 00:00:00.000,28291281.2
2022-06-02 00:00:00.000,19065645.17
2022-06-03 00:00:00.000,18057702.13
2022-06-04 00:00:00.000,8766942.2
2022-06-05 00:00:00.000,10378520.37
2022-06-06 00:00:00.000,16413099.76
2022-06-07 00:00:00.000,29192633.62
2022-06-08 00:00:00.000,20593880.72
2022-06-09 00:00:00.000,15230347.2
2022-06-10 00:00:00.000,26182697.68
2022-06-11 00:00:00.000,27243418.05
2022-06-12 00:00:00.000,24495748.26
2022-06-13 00:00:00.000,60268258.41
